FID,start,Enumerator,Type_of_ag,Polygon_No,Transects,plant_name,plant_na_1,plant_na_2,is_it_new_,plant_DBH,plant_me_Height,plant_me_Canopy,photo_Whol,photo_Cano,photo_Flow,photo_Frui,photo_Trun,external_g,gps_Latitu,gps_Longit,gps_Altitu,gps_Accura,comments,meta_insta,SubmitterI,SubmitterN,Attachment
1307,2024-08-27T18:32:14.656+03:00,roy_spenser,cropland_agroforestry,139,4,Avocado,Persea,americana,no,35,1000,900,1724772792897.jpg,1724772800259.jpg,1724772814878.jpg,1724772822631.jpg,1724772838472.jpg, ,-0.3807544,37.5322119,1735.3,4.583, ,uuid:32daad99-542e-4b64-acfe-bf89f4c08cff,616,Lacuna Data Collectors,5
1312,2024-08-21T10:44:38.987+03:00,roy_spenser,cropland_agroforestry,107,4,Avocado,Persea,americana,no,30,780,900,1724226585010.jpg,1724226566110.jpg,1724226606473.jpg,1724226696529.jpg,1724226712126.jpg, ,-1.028577,36.9316089,1669.6,4.766,avovacodo agroforestry,uuid:e5f23c2c-dabc-4156-ac6b-50f2171cec41,616,Lacuna Data Collectors,5
1262,2024-08-29T10:41:37.946+03:00,judy_akinyi,cropland_agroforestry,121,4,Avocado,Persea,americana,no,150,1400,850,1724917410989.jpg,1724917418166.jpg,1724917429585.jpg,1724917438147.jpg,1724917449975.jpg, ,-0.4744171,37.0025336,1721.3,4.84, ,uuid:26d4fe70-5000-445f-8b9c-3e58a21ada84,616,Lacuna Data Collectors,5
1210,2024-08-27T16:11:42.295+03:00,david_makori,cropland_agroforestry,141,4,Avocado,Persea,americana,no,120,1350,850,1724764373293.jpg,1724764388066.jpg,1724764404611.jpg,1724764412640.jpg,1724764424820.jpg, ,-0.5513518,37.6383665,1133.7,4.94, ,uuid:e4938549-d04e-4ec8-8185-68575c71053f,616,Lacuna Data Collectors,5
1211,2024-08-27T18:25:50.328+03:00,david_makori,cropland_agroforestry,139,4,Avocado,Persea,americana,no,85,1350,850,1724772398933.jpg,1724772411879.jpg,1724772420779.jpg,1724772427980.jpg,1724772435368.jpg, ,-0.3804045,37.5320066,1725.6,4.76, ,uuid:5a09b730-3f97-467d-a1cd-2918c850be6d,616,Lacuna Data Collectors,5
4448,2024-11-20T14:14:54.128+03:00,henry_oindi,homestead_agroforestry,73,1,Avocado,Persea,americana,no,120,1600,800,1732101353505.jpg,1732101359615.jpg,1732101387780.jpg,1732101396660.jpg,1732101412325.jpg, ,0.599765,34.6268607,1509.2,4.86, ,uuid:6da4c725-8c2e-4c00-b5d8-9ff248a6fb1a,616,Lacuna Data Collectors,5
1256,2024-08-28T14:55:51.028+03:00,sarah_mwangi,cropland_agroforestry,147,4,Avocado,Persea,americana,no,100,1100,800,1724846193852.jpg,1724846202362.jpg,1724846212328.jpg,1724846221560.jpg,1724846228412.jpg, ,-0.4660322,37.2538696,1706.6,4.966, ,uuid:269cefdd-c92d-4333-8aaf-6b9fc7ec0928,616,Lacuna Data Collectors,5
1253,2024-08-28T12:36:25.517+03:00,judy_akinyi,cropland_agroforestry,150,4,Avocado,Persea,americana,no,80,800,800,1724837863224.jpg,1724837870621.jpg,1724837882302.jpg,1724837888165.jpg,1724837901253.jpg, ,-0.549979,37.3995679,1342.6,4.95, ,uuid:d613c3d0-6c35-4576-ae9f-e45ac663ac85,616,Lacuna Data Collectors,5
1308,2024-08-28T13:28:02.668+03:00,roy_spenser,cropland_agroforestry,151,4,Avocado,Persea,americana,no,40,1200,800,1724840946597.jpg,1724840953257.jpg,1724840966659.jpg,1724840975310.jpg,1724840989479.jpg, ,-0.5711678,37.3546827,1332.9,4.4, ,uuid:7d4f04d8-4db4-4dde-a841-b8f06d8ba41a,616,Lacuna Data Collectors,5
1305,2024-08-26T13:24:23.219+03:00,roy_spenser,cropland_agroforestry,135,4,Avocado,Persea,americana,no,35,1000,800,1724667912857.jpg,1724667924321.jpg,1724667937388.jpg,1724667952865.jpg,1724667965086.jpg, ,-0.0180836,37.7818597,1107,4.8, ,uuid:355b5ab7-9f16-4d46-92b6-550cb4749625,616,Lacuna Data Collectors,5
1230,2024-08-24T18:03:43.473+03:00,roy_spenser,cropland_agroforestry,129,4,Avocado,Persea,americana,no,30,1300,800,1724511886825.jpg,1724511893627.jpg,1724511909968.jpg,1724511938075.jpg,1724511950236.jpg, ,0.0583334,37.7041817,1284.7,4.5, ,uuid:87f65d69-49ee-48b9-901b-8ab6e85bbce6,616,Lacuna Data Collectors,5
1237,2024-08-29T11:51:08.971+03:00,roy_spenser,cropland_agroforestry,119,4,Avocado,Persea,americana,no,30,1200,800,1724921543120.jpg,1724921552592.jpg,1724921560529.jpg,1724921571713.jpg,1724921588416.jpg, ,-0.4402516,36.9083299,1974.7,3.4, ,uuid:79b3909d-7e4d-46e0-98c8-1d42e8185c22,616,Lacuna Data Collectors,5
1302,2024-08-24T18:08:31.676+03:00,roy_spenser,cropland_agroforestry,129,4,Avocado,Persea,americana,no,28,1700,800,1724512176209.jpg,1724512184611.jpg,1724512203899.jpg,1724512212690.jpg,1724512223551.jpg, ,0.0582375,37.7042846,1283.2,4.72, ,uuid:35e65797-9c26-4790-8339-64bf89514952,616,Lacuna Data Collectors,5
1242,2024-08-21T13:57:09.501+03:00,sarah_mwangi,cropland_agroforestry,108,4,Avocado,Persea,americana,no,110,1100,750,1724237866850.jpg,1724237874391.jpg,1724237887242.jpg,1724237899356.jpg,1724237906196.jpg, ,-0.9890855,36.8464444,1830.1,4.9, ,uuid:f6bbda93-7701-4fd7-91fb-d79d9941aabd,616,Lacuna Data Collectors,5
1280,2024-08-30T12:11:14.979+03:00,judy_akinyi,cropland_agroforestry,152,4,Avocado,Persea,americana,no,110,1000,750,1725009131738.jpg,1725009141879.jpg,1725009197063.jpg,1725009185032.jpg,1725009210509.jpg, ,-0.628541,36.9555202,1672.4,4.92, ,uuid:32a20748-2c65-4d2e-a1c5-207fbee2022d,616,Lacuna Data Collectors,5
1209,2024-08-29T17:17:16.042+03:00,david_makori,cropland_agroforestry,125,4,Avocado,Persea,americana,no,65,950,750,1724941112233.jpg,1724941119629.jpg,1724941126767.jpg,1724941136190.jpg,1724941147094.jpg, ,-0.563139,36.9475898,1861.3,5, ,uuid:b5cf5c7b-30bb-49ce-afe5-de03925d0f59,616,Lacuna Data Collectors,5
1299,2024-08-24T17:56:59.280+03:00,roy_spenser,cropland_agroforestry,129,4,Avocado,Persea,americana,no,20,900,750,1724511466710.jpg,1724511474197.jpg,1724511485882.jpg,1724511522593.jpg,1724511534600.jpg, ,0.0583956,37.7040707,1280.4,4.94, ,uuid:98ad4f15-6424-40af-a39d-becb40c1f66d,616,Lacuna Data Collectors,5
4716,2024-11-21T18:33:34.735+03:00,david_makori,cropland_agroforestry,71,1,Avocado,Persea,americana,no,98,1250,720,1732203255983.jpg,1732203263211.jpg,1732203270564.jpg,1732203276678.jpg,1732203284945.jpg, ,0.7813594,34.781285,1677.3,4.9, ,uuid:b1af10c1-1ffc-4cae-8b3a-119856883d05,616,Lacuna Data Collectors,5
4452,2024-11-20T14:18:53.189+03:00,sarah_mwangi,homestead_agroforestry,73,1,Avocado,Persea,americana,no,100,1100,700,1732101585705.jpg,1732101595302.jpg,1732101604200.jpg,1732101612115.jpg,1732101617614.jpg, ,0.5996857,34.62649,1483.7,4.86, ,uuid:41c6177e-c245-489c-8253-61bf9106729e,616,Lacuna Data Collectors,5
1243,2024-08-21T10:42:37.330+03:00,judy_akinyi,cropland_agroforestry,107,4,Avocado,Persea,americana,no,100,800,700,1724226692782.jpg,1724226706166.jpg,1724226723434.jpg,1724226733520.jpg,1724226761187.jpg, ,-1.028589,36.9313916,1631.4,4.983,Cropland agroforestry with a mixture of plantations. Avocados,uuid:548ea65b-8e80-4ca9-a8a1-1d5c2be05335,616,Lacuna Data Collectors,5
6170,2024-10-09T13:22:04.154+03:00,sarah_mwangi,cropland_agroforestry,175,1,Avocado,Persea,americana,no,90,1000,700,1728469371031.jpg,1728469376881.jpg,1728469387567.jpg,1728469394120.jpg,1728469399405.jpg, ,-0.5735783,34.9685602,2018.4,3.74, ,uuid:c3d56074-237e-4115-946f-2e7f9687ffcb,616,Lacuna Data Collectors,5
1263,2024-08-29T11:46:14.448+03:00,sarah_mwangi,cropland_agroforestry,119,4,Avocado,Persea,americana,no,90,720,700,1724921228054.jpg,1724921237790.jpg,1724921249349.jpg,1724921280887.jpg,1724921270227.jpg, ,-0.4400364,36.9080024,1998.8,4.2, ,uuid:99c7eb84-2aaa-41b0-b88d-6f170371df09,616,Lacuna Data Collectors,5
1215,2024-08-21T14:14:04.636+03:00,judy_akinyi,cropland_agroforestry,108,4,Avocado,Persea,americana,no,75,650,700,1724238954576.jpg,1724238972722.jpg,1724238982934.jpg,1724239000027.jpg,1724239024638.jpg, ,-0.9884158,36.8470733,1836.6,4.94, ,uuid:517156f6-1d1d-471e-90a1-33fdc89ba75c,616,Lacuna Data Collectors,5
6139,2024-10-07T13:27:21.876+03:00,henry_oindi,cropland_agroforestry,182,2,Avocado,Persea,americana,no,65,1350,700,1728297437924.jpg,1728297459999.jpg,1728297476058.jpg,1728297484288.jpg,1728297498434.jpg, ,-0.8522892,34.5707216,1475.6,4.98, ,uuid:7aae17cc-b57f-4b52-a7e7-5f00ac58b755,616,Lacuna Data Collectors,5
4614,2024-11-21T14:23:43.258+03:00,henry_oindi,homestead_agroforestry,66,1,Avocado,Persea,americana,no,60,2200,700,1732188252639.jpg,1732188258334.jpg,1732188264247.jpg,1732188271186.jpg,1732188280515.jpg, ,0.3595305,34.6906406,1472.2,4.9, ,uuid:e482100b-e830-41ac-af3f-e4f8cff8dd12,616,Lacuna Data Collectors,5
942,2024-07-26T09:41:37.648+03:00,henry_oindi,cropland_agroforestry,99,4,Avocado,Persia,americana,no,60,800,700,1721976162044.jpg,1721976202551.jpg,1721976218439.jpg,1721976232044.jpg,1721976247830.jpg, ,-1.4809584,37.3147966,1805.3,4.733, ,uuid:67a3a289-e613-47d0-ac05-bb78be56af15,616,Lacuna Data Collectors,5
4439,2024-11-20T14:10:20.444+03:00,henry_oindi,homestead_agroforestry,73,1,Avocado,Persea,americana,no,46,1800,700,1732101071333.jpg,1732101079881.jpg,1732101086737.jpg,1732101092703.jpg,1732101100212.jpg, ,0.600086,34.6268095,1509.3,5, ,uuid:28b4d911-8aaa-477b-a200-ed8d62155383,616,Lacuna Data Collectors,5
1295,2024-08-30T14:56:31.917+03:00,roy_spenser,cropland_agroforestry,153,4,Avocado,Persea,americana,no,40,900,700,1725019064806.jpg,1725019071506.jpg,1725019085549.jpg,1725019094411.jpg,1725019109480.jpg, ,-0.6889261,36.8763899,2172.3,4.82, ,uuid:104ac1da-da55-4e3d-a3c8-826589b014b2,616,Lacuna Data Collectors,5
1234,2024-08-27T16:14:58.171+03:00,roy_spenser,cropland_agroforestry,141,4,Avocado,Persea,americana,no,35,800,700,1724764537622.jpg,1724764544176.jpg,1724764553418.jpg,1724764568584.jpg,1724764583262.jpg, ,-0.5508209,37.6378431,1128.4,4.82, ,uuid:ec5c2ac4-5eab-401a-b3fd-b91d3540a877,616,Lacuna Data Collectors,5
1232,2024-08-30T14:59:04.267+03:00,roy_spenser,cropland_agroforestry,153,4,Avocado,Persea,americana,no,35,800,700,1725019196615.jpg,1725019227793.jpg,1725019242677.jpg,1725019234877.jpg,1725019284687.jpg, ,-0.688865,36.8763608,2172.3,4.933, ,uuid:7195dcb1-6530-45a1-a446-e76132e1c0c1,616,Lacuna Data Collectors,5
1264,2024-08-29T11:50:09.878+03:00,sarah_mwangi,cropland_agroforestry,119,4,Avocado,Persea,americana,no,150,800,650,1724921445118.jpg,1724921451698.jpg,1724921463062.jpg,1724921473116.jpg,1724921479543.jpg, ,-0.4399576,36.9079784,1998.7,4.86, ,uuid:acced6e3-1c2d-4b9e-bd92-461d4602c986,616,Lacuna Data Collectors,5
1272,2024-08-29T17:16:36.885+03:00,judy_akinyi,cropland_agroforestry,125,4,Avocado,Persea,americana,no,90,1000,650,1724941038392.jpg,1724941045109.jpg,1724941100115.jpg,1724941082378.jpg,1724941087928.jpg, ,-0.5630249,36.9476114,1844.9,4.9, ,uuid:441ef37f-1c1b-4e8e-850a-cfd8c1c21f58,616,Lacuna Data Collectors,5
6183,2024-10-07T13:29:05.187+03:00,sarah_mwangi,cropland_agroforestry,182,2,Avocado,Persea,americana,no,80,900,650,1728296997834.jpg,1728297004181.jpg,1728297020014.jpg,1728297027112.jpg,1728297035245.jpg, ,-0.8522923,34.5707967,1455.7,4.66, ,uuid:2a96731b-34ac-4f91-86d7-066e07fe0f49,616,Lacuna Data Collectors,5
1279,2024-08-30T11:07:40.965+03:00,sarah_mwangi,cropland_agroforestry,159,4,Avocado,Persea,americana,no,75,630,650,1725005305671.jpg,1725005319650.jpg,1725005327930.jpg,1725005335238.jpg,1725005342205.jpg, ,-0.5604833,37.0343614,1722.9,4.966, ,uuid:52f3d90f-0717-4c7b-958b-1a660f25f785,616,Lacuna Data Collectors,5
1261,2024-08-29T09:33:48.288+03:00,judy_akinyi,cropland_agroforestry,122,4,Avocado,Persea,americana,no,60,500,650,1724913310161.jpg,1724913319626.jpg,1724913329437.jpg,1724913335120.jpg,1724913342623.jpg, ,-0.4559562,37.0244046,1696.4,4.78, ,uuid:0f5beb4d-e50b-4497-ad2e-6b4eda58b54e,616,Lacuna Data Collectors,5
6152,2024-10-11T15:42:41.085+03:00,david_makori,cropland_agroforestry,166,1,Avocado,Persea,americana,no,50,850,650,1728650670907.jpg,1728650681743.jpg,1728650696346.jpg,1728650703349.jpg,1728650713775.jpg, ,-0.8153555,35.5371978,2125.3,4.48, ,uuid:1298ab7b-d27b-4cc6-bd5e-9c30c7141b6e,616,Lacuna Data Collectors,5
1214,2024-08-27T18:21:27.240+03:00,david_makori,cropland_agroforestry,139,4,Avocado,Persea,americana,no,45,750,650,1724772133157.jpg,1724772145237.jpg,1724772161263.jpg,1724772169288.jpg,1724772180455.jpg, ,-0.3806357,37.5322323,1725.8,4.8, ,uuid:b413cb54-c218-46b3-a87a-e471b6eb5d8f,616,Lacuna Data Collectors,5
4446,2024-11-20T14:13:31.604+03:00,sarah_mwangi,homestead_agroforestry,73,1,Avocado,Persea,americana,no,100,800,630,1732101252410.jpg,1732101267074.jpg,1732101273738.jpg,1732101279854.jpg,1732101287855.jpg, ,0.5996843,34.6264127,1484,4.82, ,uuid:4b78deb3-a89f-4566-aa3f-04ff43af68fa,616,Lacuna Data Collectors,5
4459,2024-11-20T14:08:41.691+03:00,judy_akinyi,homestead_agroforestry,73,1,Avocado,Persea,americana,no,130,1100,600,1732100971712.jpg,1732100978651.jpg,1732100993168.jpg,1732100999200.jpg,1732101007487.jpg, ,0.6001822,34.6269885,1497.7,4.98, ,uuid:327b29a2-c44b-42ff-bc0e-4678f488a129,616,Lacuna Data Collectors,5
939,2024-07-26T09:58:28.163+03:00,sarah_mwangi,cropland_agroforestry,99,4,Avocado,Persia,americana,no,100,610,600,1721977164292.jpg,1721977178583.jpg,1721977193312.jpg,1721977201361.jpg,1721977209120.jpg, ,-1.4810377,37.3147334,1883.2,4.683, ,uuid:ed360918-49d9-44b8-9b6e-1fe701f8a4c3,616,Lacuna Data Collectors,5
1268,2024-08-29T14:56:33.737+03:00,sarah_mwangi,cropland_agroforestry,158,4,Avocado,Persea,americana,no,85,850,600,1724932629509.jpg,1724932636458.jpg,1724932643838.jpg,1724932650355.jpg,1724932655264.jpg, ,-0.4665543,36.9388099,1843.7,4.62, ,uuid:fc6ccb3a-196f-487f-9dde-8eed31d474f4,616,Lacuna Data Collectors,5
1286,2024-08-30T14:46:54.155+03:00,sarah_mwangi,cropland_agroforestry,153,4,Avocado,Persea,americana,no,70,900,600,1725018464298.jpg,1725018473233.jpg,1725018484778.jpg,1725018491908.jpg,1725018498164.jpg, ,-0.6884721,36.8770591,2107.5,4.933, ,uuid:f0f5c051-b610-4dad-98ad-fe1d781a3633,616,Lacuna Data Collectors,5
1250,2024-08-24T18:04:22.115+03:00,judy_akinyi,cropland_agroforestry,129,4,Avocado,Persea,americana,no,70,650,600,1724511917960.jpg,1724511926956.jpg,1724511963159.jpg,1724511981870.jpg,1724511993026.jpg, ,0.0583836,37.7041167,1268.9,4.62, ,uuid:ffbf610e-db8f-4e56-b140-1f2428c73375,616,Lacuna Data Collectors,5
1219,2024-08-29T09:53:03.744+03:00,henry_oindi,cropland_agroforestry,122,4,Avocado,Persea,americana,no,67,1200,600,1724914569996.jpg,1724914582898.jpg,1724914602351.jpg,1724914608817.jpg,1724914625341.jpg, ,-0.4567321,37.0246641,1726.6,4.78, ,uuid:8f24499e-e97f-4bcb-b150-c2ae0d58ba39,616,Lacuna Data Collectors,5
6172,2024-10-09T13:13:13.360+03:00,sarah_mwangi,cropland_agroforestry,175,1,Avocado,Persea,americana,no,65,900,600,1728468867809.jpg,1728468879548.jpg,1728468891529.jpg,1728468908697.jpg,1728468914746.jpg, ,-0.5736841,34.9685631,2019.9,4.48, ,uuid:b8275d43-2174-4a43-9104-050fdde06f52,616,Lacuna Data Collectors,5
1218,2024-08-28T14:57:23.559+03:00,henry_oindi,cropland_agroforestry,147,4,Avocado,Persea,americana,no,60,1300,600,1724846288539.jpg,1724846296065.jpg,1724846310776.jpg,1724846320323.jpg,1724846324600.jpg, ,-0.4657475,37.2548871,1711.7,5, ,uuid:0bac19be-22a3-4d45-ac51-616f3b0b90ac,616,Lacuna Data Collectors,5
4743,2024-11-22T11:51:05.666+03:00,henry_oindi,homestead_agroforestry,79,1,Avocado,Persea,americana,no,42,1200,600,1732265632477.jpg,1732265640407.jpg,1732265665142.jpg,1732265672569.jpg,1732265680531.jpg, ,1.14898,35.1234317,1872.9,4.4, ,uuid:ee753388-824d-4e1b-9e7e-fefd1ec71acc,616,Lacuna Data Collectors,5
6143,2024-10-09T12:45:32.124+03:00,henry_oindi,cropland_agroforestry,175,1,Avocado,Persea,americana,no,40,1200,600,1728467179113.jpg,1728467186675.jpg,1728467212990.jpg,1728467205822.jpg,1728467220576.jpg, ,-0.5737067,34.96878,1967.7,4.6, ,uuid:b4de4baa-560e-47aa-be2a-d4d572e2dcfb,616,Lacuna Data Collectors,5
946,2024-07-26T09:56:16.022+03:00,henry_oindi,cropland_agroforestry,99,4,Avocado,Persia,americana,no,40,900,600,1721977019867.jpg,1721977029715.jpg,1721977099771.jpg,1721977107987.jpg,1721977118037.jpg, ,-1.4809298,37.3147423,1805.9,5, ,uuid:eedaf962-5ac4-4dae-89fc-83a07b7eea3c,616,Lacuna Data Collectors,5
3771,2024-11-15T16:29:20.419+03:00,henry_oindi,cropland_agroforestry,54,1,Avocado,Persea,americana,no,40,800,600,1731677395383.jpg,1731677402803.jpg,1731677409917.jpg,1731677424202.jpg,1731677429493.jpg, ,0.0383248,34.56742,1528.4,4.48, ,uuid:49b7bcf3-5c0a-4fce-ba3e-a47c197ad632,616,Lacuna Data Collectors,5
1303,2024-08-26T12:55:30.346+03:00,roy_spenser,cropland_agroforestry,135,4,Avocado,Persea,americana,no,35,1100,600,1724666279281.jpg,1724666286945.jpg,1724666299797.jpg,1724666320710.jpg,1724666333026.jpg, ,-0.017639,37.7817783,1108.6,4.56, ,uuid:a9ed6227-7355-4480-a31e-a9e94b42d00a,616,Lacuna Data Collectors,5
1296,2024-08-24T16:08:13.437+03:00,roy_spenser,cropland_agroforestry,131,4,Avocado,Persea,americana,no,15,500,600,1724504937684.jpg,1724504946698.jpg,1724504972772.jpg,1724504992812.jpg,1724505001325.jpg, ,-0.0004099,37.6540067,1639.9,4.1, ,uuid:9543c676-159f-434e-a81f-bfbb169fe3fa,616,Lacuna Data Collectors,5
6148,2024-10-11T15:45:37.020+03:00,david_makori,cropland_agroforestry,166,1,Avocado,Persea,americana,no,40,850,580,1728650815319.jpg,1728650824832.jpg,1728650833542.jpg,1728650843628.jpg,1728650857650.jpg, ,-0.8151139,35.5372457,2125,4.48, ,uuid:2d73fecd-2def-45ae-9986-fbdb3b9a39cc,616,Lacuna Data Collectors,5
6184,2024-10-07T13:24:06.492+03:00,sarah_mwangi,cropland_agroforestry,182,2,Avocado,Persea,americana,no,65,850,550,1728296741273.jpg,1728296749389.jpg,1728296765961.jpg,1728296773162.jpg,1728296780309.jpg, ,-0.8524739,34.5708124,1455.4,4.783, ,uuid:cfabc131-32cf-4425-ac06-569fc8ee7917,616,Lacuna Data Collectors,5
4594,2024-11-21T14:11:33.548+03:00,sarah_mwangi,homestead_agroforestry,66,1,Avocado,Persea,americana,no,65,630,550,1732187531127.jpg,1732187538003.jpg,1732187546982.jpg,1732187557503.jpg,1732187563376.jpg, ,0.3594964,34.6909858,1409.8,4.833, ,uuid:4e3cf439-db02-4ab8-93e2-2546415d8764,616,Lacuna Data Collectors,5
6147,2024-10-09T17:38:07.685+03:00,david_makori,cropland_agroforestry,174,2,Avocado,Persea,americana,no,45,1050,550,1728484806489.jpg,1728484815096.jpg,1728484838721.jpg,1728484849144.jpg,1728484870565.jpg, ,-0.7617884,34.96658,1956,4.5, ,uuid:3ed497ea-a78c-4844-8c47-d6a327993515,616,Lacuna Data Collectors,5
4055,2024-11-18T16:49:32.429+03:00,judy_akinyi,cropland_agroforestry,58,1,Avocado,Persea,americana,no,35,750,550,1731937809765.jpg,1731937816383.jpg,1731937823354.jpg,1731937829483.jpg,1731937835561.jpg, ,0.0017836,34.7203743,1475.4,4.86, ,uuid:8e8d2ed8-a166-4b64-8caa-950cde3f58a3,616,Lacuna Data Collectors,5
1248,2024-08-24T16:07:12.274+03:00,sarah_mwangi,cropland_agroforestry,131,4,Avocado,Persea,americana,no,30,550,550,1724504877817.jpg,1724504888947.jpg,1724504897295.jpg,1724504909947.jpg,1724504920917.jpg, ,-0.0003869,37.6541563,1613.1,4.94, ,uuid:0eb5f681-c96e-4ef8-9b48-d501f189296c,616,Lacuna Data Collectors,5
4438,2024-11-20T14:08:29.357+03:00,sarah_mwangi,homestead_agroforestry,73,1,Avocado,Persea,americana,no,70,810,530,1732100969853.jpg,1732100976284.jpg,1732100993561.jpg,1732101003652.jpg,1732101020288.jpg, ,0.5998199,34.6265532,1483.9,4.88, ,uuid:990a5eb7-ae00-49a4-a801-3fcee268dab2,616,Lacuna Data Collectors,5
1277,2024-08-30T09:49:44.099+03:00,sarah_mwangi,cropland_agroforestry,123,4,Avocado,Persea,americana,no,60,700,530,1725000615428.jpg,1725000623411.jpg,1725000630983.jpg,1725000636856.jpg,1725000649998.jpg, ,-0.4936332,37.1062057,1697.8,4.8, ,uuid:caf1f6a2-7c2a-4329-a510-b39c6323be85,616,Lacuna Data Collectors,5
1244,2024-08-21T13:55:22.240+03:00,sarah_mwangi,cropland_agroforestry,108,4,Avocado,Persea,americana,no,90,650,520,1724237774596.jpg,1724237784068.jpg,1724237795118.jpg,1724237802583.jpg,1724237809613.jpg, ,-0.9890433,36.8464469,1830.1,4.64, ,uuid:2903c31e-36ed-4848-a9a6-db88608bf6d3,616,Lacuna Data Collectors,5
1252,2024-08-26T10:18:00.464+03:00,judy_akinyi,cropland_agroforestry,132,4,Avocado,Persea,americana,no,90,900,500,1724656758148.jpg,1724656765261.jpg,1724656790219.jpg,1724656801134.jpg,1724656811664.jpg, ,0.0160877,37.7009719,1556.4,4.28, ,uuid:4acdcaba-a616-4308-99d4-b80f6004b34e,616,Lacuna Data Collectors,5
4091,2024-11-18T18:14:08.699+03:00,judy_akinyi,cropland_agroforestry,56,1,Avocado,Persea,americana,no,70,1150,500,1731942929314.jpg,1731942935311.jpg,1731942941561.jpg,1731942947802.jpg,1731942952802.jpg, ,0.08834,34.7022941,1577.9,4.966, ,uuid:eeb24579-7d16-4362-ba38-9d5db67580b2,616,Lacuna Data Collectors,5
6164,2024-10-10T17:27:38.026+03:00,sarah_mwangi,cropland_agroforestry,170,2,Avocado,Persea,americana,no,70,650,500,1728570493125.jpg,1728570500054.jpg,1728570507266.jpg,1728570514080.jpg,1728570521263.jpg, ,-0.9027875,35.0981455,1828.8,5, ,uuid:de34cc3d-17cb-4cde-8d79-086f8464ccd2,616,Lacuna Data Collectors,5
3702,2024-11-15T14:59:02.631+03:00,sarah_mwangi,cropland_agroforestry,51,1,Avocado,Persea,americana,no,65,1200,500,1731671982035.jpg,1731671989047.jpg,1731671995257.jpg,1731672001432.jpg,1731672006910.jpg, ,0.1109689,34.5338144,1449.4,4.76, ,uuid:c59fcb89-aff5-4d2c-97b1-46de30cadfa8,616,Lacuna Data Collectors,5
941,2024-07-26T10:01:52.211+03:00,sarah_mwangi,cropland_agroforestry,99,4,Avocado,Persia,americana,no,64,250,500,1721977365418.jpg,1721977375876.jpg,1721977388298.jpg,1721977396345.jpg,1721977426476.jpg, ,-1.4808773,37.3145391,1882.8,4.833, ,uuid:7ea7c4a4-39bf-45aa-9b36-c18c82877f73,616,Lacuna Data Collectors,5
4361,2024-11-20T10:48:28.489+03:00,judy_akinyi,cropland_agroforestry,68,1,Avocado,Persea,americana,no,60,1000,500,1732088950440.jpg,1732088957964.jpg,1732088964801.jpg,1732088973177.jpg,1732088978480.jpg, ,0.3434403,34.8279502,1635.4,4.433, ,uuid:23e4dbb8-39da-4da0-85b8-e3c06868282a,616,Lacuna Data Collectors,5
3999,2024-11-18T13:41:35.738+03:00,judy_akinyi,cropland_agroforestry,37,1,Avocado,Persea,americana,no,60,650,500,1731926552400.jpg,1731926559206.jpg,1731926572427.jpg,1731926586937.jpg,1731926595521.jpg, ,-0.4373824,34.9574433,1556.5,4.35, ,uuid:19f455b8-c1b5-4bf7-9d4e-5ddfa15ef069,616,Lacuna Data Collectors,5
3752,2024-11-15T16:19:20.369+03:00,sarah_mwangi,cropland_agroforestry,54,1,Avocado,Persea,americana,no,55,730,500,1731676799392.jpg,1731676804642.jpg,1731676818266.jpg,1731676824102.jpg,1731676830676.jpg, ,0.0382873,34.5674231,1519.5,4.8, ,uuid:7886226f-9607-4d28-ba44-944774e6e351,616,Lacuna Data Collectors,5
1217,2024-08-28T13:35:45.346+03:00,henry_oindi,cropland_agroforestry,151,4,Avocado,Persea,americana,no,52,700,500,1724841412104.jpg,1724841420405.jpg,1724841437912.jpg,1724841455323.jpg,1724841466203.jpg, ,-0.5713019,37.3551756,1304.5,4.46, ,uuid:f277124c-b907-4d97-9fee-c2b72160606f,616,Lacuna Data Collectors,5
